,GalaxyID,Class1.1,Class1.2,Class1.3,Class2.1,Class2.2,Class3.1,Class3.2,Class4.1,Class4.2,Class5.1,Class5.2,Class5.3,Class5.4,Class6.1,Class6.2,Class7.1,Class7.2,Class7.3,Class8.1,Class8.2,Class8.3,Class8.4,Class8.5,Class8.6,Class8.7,Class9.1,Class9.2,Class9.3,Class10.1,Class10.2,Class10.3,Class11.1,Class11.2,Class11.3,Class11.4,Class11.5,Class11.6
6248,991547,0.028176,0.971824,0.0,0.0,0.971824,0.081095797,0.890728203,0.971824,0.0,0.187967283,0.682512967,0.10134375,0.0,0.128061,0.871939,0.0,0.028176,0.0,0.0,0.0,0.03201525,0.0,0.0640305,0.03201525,0.0,0.0,0.0,0.0,0.665690694,0.306133306,0.0,0.0,0.257423544,0.330014909,0.029026439,0.067264798,0.288095281
6251,740272,0.86938,0.105587,0.025033,0.0,0.105587,0.0,0.105587,0.0,0.105587,0.0,0.0,0.105587,0.0,0.164075,0.835925,0.184894522,0.684485478,0.0,0.0,0.034818684,0.034818684,0.0,0.0,0.059618784,0.034818684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6257,660860,0.051754,0.941923,0.006323,0.0,0.941923,0.501612616,0.440310384,0.915120581,0.026802419,0.051331978,0.679744384,0.175597995,0.035248643,0.044266,0.955734,0.0,0.051754,0.0,0.0,0.0,0.0,0.0,0.044266,0.0,0.0,0.0,0.0,0.0,0.339852906,0.510982285,0.064285391,0.0,0.253243149,0.445923617,0.0,0.0,0.215953815
6259,168653,0.124278,0.860499,0.015223,0.745302278,0.115196722,0.0,0.115196722,0.0,0.115196722,0.055408356,0.0,0.0,0.059788366,0.3073,0.6927,0.0,0.0,0.124278,0.0,0.0,0.136577641,0.068288821,0.102433231,0.0,0.0,0.39129413,0.02651711,0.327491783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6261,597745,0.900249,0.059269,0.040482,0.0296345,0.0296345,0.0,0.0296345,0.0,0.0296345,0.0,0.0,0.0296345,0.0,0.512555,0.487445,0.485450271,0.414798729,0.0,0.01845198,0.02357753,0.02357753,0.02357753,0.235262745,0.188107685,0.0,0.0,0.0296345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6271,707835,0.055538,0.944025,0.000437,0.944025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031366,0.968634,0.0,0.0,0.055538,0.0,0.0,0.0,0.0,0.031366,0.0,0.0,0.65137725,0.13027545,0.1623723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6272,374711,0.108374,0.891626,0.0,0.051971096,0.839654904,0.509195282,0.330459622,0.455466604,0.384188299,0.0,0.283258421,0.50992914,0.046467342,0.708558,0.291442,0.0,0.082630081,0.025743919,0.235949814,0.039679248,0.0,0.0,0.275629062,0.157299876,0.0,0.0,0.051971096,0.0,0.123165913,0.231033158,0.101267534,0.05947574,0.305311562,0.0,0.0,0.0,0.090679302
6274,900991,0.141081,0.80232,0.056599,0.541264328,0.261055672,0.130527836,0.130527836,0.261055672,0.0,0.065263918,0.130527836,0.065263918,0.0,0.340272,0.659728,0.0,0.0,0.141081,0.0,0.0,0.130873715,0.157048458,0.026174743,0.026174743,0.0,0.096886315,0.0,0.444378013,0.065263918,0.130527836,0.065263918,0.032631959,0.163159795,0.032631959,0.0,0.0,0.032631959
6278,353348,0.913,0.065,0.022,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.065,0.0,0.0,0.111,0.889,0.152471,0.760529,0.0,0.0222,0.0,0.0,0.0222,0.0222,0.0444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6281,502472,0.142948,0.857052,0.0,0.0,0.857052,0.34975178,0.50730022,0.778977134,0.078074866,0.326968766,0.360245524,0.07998095,0.089857617,0.267799,0.732201,0.093455114,0.049492886,0.0,0.006692833,0.0,0.078599542,0.069551417,0.11295494,0.0,0.0,0.0,0.0,0.0,0.190559618,0.423425485,0.164992031,0.038768134,0.740209,0.0,0.0,0.0,0.0
6283,788017,0.103021,0.886368,0.010612,0.0,0.886368,0.189146499,0.697221501,0.789160908,0.097207092,0.305594868,0.528566057,0.0,0.052207075,0.16934,0.83066,0.0,0.103021,0.0,0.0,0.0,0.05639022,0.08467,0.02827978,0.0,0.0,0.0,0.0,0.0,0.141564419,0.442050061,0.205546428,0.0,0.789160908,0.0,0.0,0.0,0.0
6285,328935,0.134152,0.864613,0.001234,0.676903788,0.187709212,0.0959806,0.091728611,0.148191542,0.039517669,0.0,0.040363112,0.118023293,0.029322807,0.155588,0.844412,0.000823,0.0,0.133329246,0.033107104,0.0,0.06124037,0.0,0.030620185,0.030620185,0.0,0.330016319,0.08042497,0.266463176,0.0,0.0,0.148191542,0.0,0.148191542,0.0,0.0,0.0,0.0
6286,730975,0.02765,0.971674,0.000676,0.0,0.971674,0.868232501,0.103441499,0.690073158,0.281600842,0.0,0.486818391,0.484855609,0.0,0.143101,0.856899,0.0,0.02765,0.0,0.0,0.0,0.0858606,0.0286202,0.0286202,0.0,0.0,0.0,0.0,0.0,0.341074179,0.209446174,0.139552805,0.0,0.178205182,0.103733867,0.047324527,0.0,0.360809581
6291,923945,0.148609,0.833171,0.01822,0.022205673,0.810965327,0.696477297,0.11448803,0.463962184,0.347003143,0.094229305,0.38776226,0.262131566,0.066842195,0.564469,0.435531,0.010687811,0.137921189,0.0,0.0,0.080731485,0.0,0.0,0.369901051,0.113836463,0.0,0.0,0.0,0.022205673,0.287266362,0.140097093,0.036598729,0.101852226,0.177755048,0.0,0.0,0.0,0.18435491
6294,827138,0.141824,0.845807,0.01237,0.0,0.845807,0.549262837,0.296544163,0.586068128,0.259738872,0.0,0.075894262,0.664219849,0.105692889,0.683797,0.316203,0.025031936,0.116792064,0.0,0.1367594,0.02735188,0.19146316,0.02735188,0.19146316,0.10940752,0.0,0.0,0.0,0.0,0.070718497,0.377685745,0.137663887,0.045263214,0.51722798,0.0,0.0,0.0,0.023577521
6296,997140,0.912,0.064,0.024,0.0,0.064,0.0,0.064,0.021312,0.042688,0.0,0.0,0.064,0.0,0.087,0.913,0.699504,0.212496,0.0,0.0,0.0,0.0,0.02175,0.06525,0.0,0.0,0.0,0.0,0.0,0.0,0.021312,0.0,0.0,0.0,0.0,0.0,0.0,0.021312
6299,924959,0.085381,0.914619,0.0,0.051182994,0.863436006,0.01959309,0.843842916,0.831440521,0.031995485,0.0,0.533878888,0.299693457,0.029864525,0.048101,0.951899,0.010132163,0.075248837,0.0,0.048101,0.0,0.0,0.0,0.0,0.0,0.0,0.051182994,0.0,0.0,0.265730054,0.41070418,0.155006288,0.0,0.788992989,0.0,0.0,0.0,0.042447533
6300,606078,0.013225,0.986775,0.0,0.0,0.986775,0.054597274,0.932177726,0.935687685,0.051087315,0.0,0.536446414,0.436130867,0.014198705,0.166778,0.833222,0.013225,0.0,0.0,0.0,0.0,0.095230238,0.071547762,0.0,0.0,0.0,0.0,0.0,0.0,0.604235293,0.320115599,0.011336792,0.01933505,0.069186619,0.527294631,0.077622779,0.0,0.24224767
6305,500382,0.874,0.063,0.063,0.020979,0.042021,0.0,0.042021,0.042021,0.0,0.0,0.0210105,0.0210105,0.0,0.022,0.978,0.710562,0.163438,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.020979,0.0,0.0,0.0,0.042021,0.0,0.0,0.0210105,0.0,0.0,0.0,0.0210105
6306,474813,0.01281,0.98719,0.0,0.236419172,0.750770828,0.431931221,0.318839608,0.669324206,0.081446623,0.048044828,0.466311269,0.236414731,0.0,0.581828,0.418172,0.0,0.002601826,0.010208174,0.0,0.0,0.19442539,0.189652073,0.169595298,0.028155239,0.0,0.153950963,0.0,0.082468208,0.050626344,0.0,0.618697862,0.0,0.629040929,0.0,0.0,0.0,0.040283277
6310,599319,0.16294,0.827155,0.009906,0.0827155,0.7444395,0.394042994,0.350396506,0.527210565,0.217228935,0.223707048,0.0,0.274750286,0.245981422,0.577732,0.422268,0.006843317,0.123862589,0.032234094,0.0,0.0,0.141107575,0.31807093,0.083276601,0.035276894,0.0,0.0827155,0.0,0.0,0.0,0.105442113,0.421768452,0.0,0.210884226,0.0,0.0,0.0,0.316326339
6313,782075,0.816973,0.147393,0.035634,0.0,0.147393,0.0,0.147393,0.0,0.147393,0.0,0.070484954,0.049252845,0.027655201,0.116004,0.883996,0.793823253,0.023149747,0.0,0.0,0.0,0.042848281,0.0,0.042848281,0.030307321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6316,356062,0.933,0.067,0.0,0.0,0.067,0.0,0.067,0.0,0.067,0.0,0.022311,0.044689,0.0,0.044,0.956,0.799581,0.133419,0.0,0.0,0.0,0.0,0.0,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6317,329238,0.041037,0.953823,0.00514,0.0,0.953823,0.199995699,0.753827301,0.880370998,0.073452002,0.103025284,0.467838736,0.254402717,0.128556264,0.523803,0.476197,0.025352823,0.015684177,0.0,0.0,0.0,0.330714024,0.082678113,0.027642132,0.082768731,0.0,0.0,0.0,0.0,0.524912404,0.299059387,0.056400088,0.0,0.183208726,0.548582059,0.047091925,0.0,0.101489169
6320,910855,0.829768,0.148096,0.022136,0.0,0.148096,0.0,0.148096,0.0,0.148096,0.091210549,0.0,0.056885451,0.0,0.323767,0.676233,0.775529385,0.054238615,0.0,0.029462797,0.058925594,0.205915812,0.0,0.0,0.0,0.029462797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6322,431889,0.175437,0.81695,0.007613,0.33332377,0.483626231,0.363257465,0.120368765,0.235034126,0.248592104,0.0,0.296302799,0.187323431,0.0,0.070312,0.929688,0.0,0.038250003,0.137186997,0.0,0.0,0.0,0.0,0.070312,0.0,0.0,0.205509437,0.0,0.127814333,0.124403328,0.065922842,0.044707956,0.0,0.166005074,0.0,0.0,0.0,0.069029053
6324,957500,0.116562,0.88145,0.001988,0.88145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354569,0.645431,0.0,0.0,0.116562,0.0,0.0,0.0,0.0,0.0,0.0,0.354569,0.364293589,0.332527894,0.184628517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6326,798595,0.0471,0.887101,0.065799,0.051717101,0.835383899,0.071072791,0.764311107,0.523215973,0.312167926,0.0,0.089675955,0.530030199,0.215677744,0.692194,0.307806,0.0,0.0471,0.0,0.64374042,0.0,0.0,0.0,0.042916028,0.005537552,0.0,0.025858551,0.0,0.025858551,0.15591836,0.294047377,0.073250236,0.008894672,0.147023688,0.0,0.0,0.0,0.367297613
6327,748409,0.0,1.0,0.0,0.046,0.954,0.730057086,0.223942914,0.954,0.0,0.0,0.782676864,0.148374666,0.02294847,0.057463,0.942537,0.0,0.0,0.0,0.008783047,0.0,0.024339948,0.024339948,0.0,0.0,0.0,0.046,0.0,0.0,0.215819604,0.692342604,0.045837792,0.022896,0.931104,0.0,0.0,0.0,0.0
6328,678297,0.032598,0.967402,0.0,0.0,0.967402,0.352911152,0.614490848,0.967402,0.0,0.374894395,0.51309164,0.079414998,0.0,0.65032,0.34968,0.0,0.032598,0.0,0.0,0.027286127,0.32483484,0.189703547,0.08120871,0.027286127,0.0,0.0,0.0,0.0,0.186039144,0.555681513,0.225681343,0.0,0.659113233,0.221863007,0.029914005,0.0,0.056510788
6329,179099,0.909,0.03,0.061,0.0,0.03,0.0,0.03,0.0,0.03,0.0,0.0,0.03,0.0,0.0,1.0,0.484497,0.424503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6332,782421,0.099287,0.90055,0.000162,0.790988186,0.109561814,0.06579658,0.043765233,0.0,0.109561814,0.0,0.0,0.109561814,0.0,0.030604,0.969396,0.0,0.0,0.099287,0.0,0.0,0.0,0.030604,0.0,0.0,0.0,0.54130881,0.166896134,0.082783242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6333,833045,0.035387,0.946726,0.017888,0.0,0.946726,0.844229656,0.102496344,0.878763381,0.067962619,0.322779603,0.320249004,0.227718845,0.075979495,0.334036,0.665964,0.011783871,0.023603129,0.0,0.055784012,0.0,0.083509,0.194742988,0.0,0.0,0.0,0.0,0.0,0.0,0.229322971,0.416433663,0.233005868,0.267367274,0.388671771,0.036594343,0.0,0.0,0.186129993
6337,600339,0.898087,0.101913,0.0,0.0,0.101913,0.0,0.101913,0.0,0.101913,0.0,0.0,0.101913,0.0,0.053995,0.946005,0.071667343,0.826419657,0.0,0.0,0.0,0.053995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6338,821598,0.919363,0.080637,0.0,0.0,0.080637,0.080637,0.0,0.080637,0.0,0.0,0.0,0.080637,0.0,0.0,1.0,0.347581731,0.565127839,0.00665343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080637
6341,555024,0.056731,0.93574,0.007529,0.652521446,0.283218554,0.079761709,0.203456846,0.19714617,0.086072384,0.0,0.058303655,0.198188981,0.026725919,0.131643,0.868357,0.002181591,0.01081707,0.043732339,0.092281743,0.0,0.0,0.0,0.039361257,0.0,0.0,0.524855625,0.061897532,0.065768289,0.0,0.19714617,0.0,0.0,0.19714617,0.0,0.0,0.0,0.0
6349,939636,0.064521,0.902191,0.033288,0.0,0.902191,0.672473323,0.229717677,0.739055921,0.163135079,0.033380165,0.650126052,0.218684783,0.0,0.227642,0.772358,0.01613025,0.04839075,0.0,0.016178745,0.0,0.081349462,0.048764103,0.048764103,0.032585359,0.0,0.0,0.0,0.0,0.346304606,0.342612283,0.050139771,0.114762082,0.466465491,0.055729251,0.0,0.0,0.102099097
6352,254959,0.824451,0.13694,0.038609,0.0,0.13694,0.0,0.13694,0.0,0.13694,0.0,0.0,0.109657718,0.027282282,0.064567,0.935433,0.553691398,0.270759602,0.0,0.0,0.064567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6357,262413,0.861637,0.137406,0.000957,0.0,0.137406,0.0,0.137406,0.0,0.137406,0.0,0.054607343,0.082798657,0.0,0.0344,0.9656,0.065043254,0.796593746,0.0,0.0,0.0,0.0344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6362,137172,0.121019,0.878981,0.0,0.029946883,0.849034117,0.119481175,0.729552942,0.849034117,0.0,0.112492775,0.641121794,0.026918627,0.068500922,0.041994,0.958006,0.023349285,0.097669715,0.0,0.0,0.0,0.020997,0.020997,0.0,0.0,0.0,0.029946883,0.0,0.0,0.515091169,0.295505476,0.038437473,0.028970742,0.796375323,0.0,0.0,0.0,0.023688052
6363,714936,0.876342,0.095197,0.028461,0.0,0.095197,0.024652406,0.070544594,0.0,0.095197,0.0,0.0,0.07139775,0.02379925,0.083962,0.916038,0.226307434,0.650034566,0.0,0.014007632,0.0,0.014007632,0.014007632,0.027931387,0.0,0.014007632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6365,234904,0.850934,0.101514,0.047552,0.0,0.101514,0.0,0.101514,0.070372652,0.031141348,0.0,0.026426429,0.075087571,0.0,0.233819,0.766181,0.782556347,0.068377653,0.0,0.0,0.087682125,0.0,0.029227375,0.1169095,0.0,0.0,0.0,0.0,0.0,0.070372652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070372652
6368,448212,0.935,0.0,0.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.955,0.659175,0.275825,0.0,0.0225,0.0,0.0,0.0,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6370,833398,0.061949,0.938051,0.0,0.142213222,0.795837778,0.381718019,0.414119759,0.487063862,0.308773916,0.25850164,0.501252058,0.036084081,0.0,0.927676,0.072324,0.0,0.031997464,0.029951536,0.0,0.0,0.1159595,0.319120544,0.057515912,0.435080044,0.0,0.071106611,0.035553305,0.035553305,0.0,0.100555795,0.386508066,0.075266466,0.353969765,0.0,0.0,0.0,0.057827144
6378,606291,0.943846,0.0,0.056154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044001,0.955999,0.918782169,0.025063831,0.0,0.0,0.0,0.0,0.044001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6379,622445,0.087386,0.912614,0.0,0.847455186,0.065158814,0.065158814,0.0,0.0,0.065158814,0.065158814,0.0,0.0,0.0,0.109983,0.890017,0.000795,0.021026557,0.065564405,0.033419104,0.0,0.03719735,0.021908284,0.017458261,0.0,0.0,0.63727952,0.120692873,0.089483641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6380,600446,0.042002,0.944645,0.013354,0.026066534,0.918578466,0.886929763,0.031648702,0.849354393,0.069224073,0.028956349,0.563105134,0.326516983,0.0,0.361893,0.638107,0.0,0.022692211,0.019309789,0.090563723,0.030067156,0.060496567,0.120630879,0.030067156,0.030067156,0.0,0.026066534,0.0,0.0,0.281854858,0.446751068,0.120748467,0.016553068,0.832801325,0.0,0.0,0.0,0.0
6387,384928,0.853147,0.097902,0.048951,0.0,0.097902,0.0,0.097902,0.0,0.097902,0.0,0.0244755,0.0734265,0.0,0.308,0.692,0.755133207,0.073297271,0.024716522,0.0,0.077,0.0,0.0,0.154,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6388,244523,0.0,1.0,0.0,0.018665,0.981335,0.453247234,0.528087766,0.981335,0.0,0.038144491,0.528212396,0.414978113,0.0,0.142014,0.857986,0.0,0.0,0.0,0.0,0.0,0.04735542,0.04575194,0.048906497,0.0,0.0,0.018665,0.0,0.0,0.710859447,0.270475553,0.0,0.0,0.728287957,0.0,0.253047043,0.0,0.0
6389,534266,0.870779,0.129221,0.0,0.0,0.129221,0.0,0.129221,0.0,0.129221,0.0,0.0,0.129221,0.0,0.055998,0.944002,0.841866525,0.028912475,0.0,0.0,0.055998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6390,374777,0.081484,0.883705,0.034811,0.034279801,0.849425199,0.472709371,0.376715829,0.809949013,0.039476187,0.0,0.169239477,0.509023997,0.171161726,0.398007,0.601993,0.0,0.075970467,0.005513533,0.0,0.030627037,0.121156913,0.178936385,0.0,0.067286665,0.0,0.034279801,0.0,0.0,0.117651574,0.479789497,0.212507132,0.1049945,0.655204204,0.0,0.0,0.0,0.049750308
6393,476704,0.150538,0.849462,0.0,0.0,0.849462,0.117968186,0.731493814,0.14625527,0.70320673,0.078395149,0.334851125,0.436215726,0.0,0.447717,0.552283,0.0,0.150538,0.0,0.240871746,0.034474209,0.103422627,0.068948418,0.0,0.0,0.0,0.0,0.0,0.0,0.14625527,0.0,0.0,0.0,0.060873637,0.0,0.0,0.0,0.085381633
6396,350609,0.095597,0.904403,0.0,0.33163011,0.57277289,0.287347558,0.285425332,0.42100984,0.151763051,0.0,0.353520583,0.19777447,0.021477838,0.236832,0.763168,0.0,0.0382388,0.0573582,0.110600544,0.022025376,0.044287584,0.0,0.044287584,0.015630912,0.0,0.276247881,0.055382228,0.0,0.283073123,0.123055703,0.014881014,0.018584637,0.158342643,0.020555805,0.0,0.0,0.223526754
6397,132813,0.900031,0.0,0.099969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687536,0.312464,0.843821364,0.056209636,0.0,0.0,0.081133373,0.0,0.0,0.369886118,0.236516509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6398,503314,0.156818,0.828442,0.01474,0.033193186,0.795248814,0.600349235,0.194899579,0.209413666,0.585835149,0.0,0.49260654,0.302642275,0.0,0.095432,0.904568,0.0,0.156818,0.0,0.023858,0.023858,0.0,0.0,0.0,0.047716,0.0,0.033193186,0.0,0.0,0.095595244,0.065537682,0.048280949,0.0,0.083641284,0.0,0.0,0.03037629,0.095396092
6399,847827,0.884122,0.029045,0.086833,0.029045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23873,0.76127,0.0,0.842568266,0.041553734,0.0,0.0,0.0596825,0.0596825,0.119365,0.0,0.0,0.029045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6400,241747,0.005921,0.994079,0.0,0.027758662,0.966320338,0.850748426,0.115571912,0.86417448,0.102145858,0.017041059,0.374828895,0.574450384,0.0,0.167988,0.832012,0.0,0.005921,0.0,0.096759072,0.0,0.02645643,0.02573425,0.019038248,0.0,0.0,0.027758662,0.0,0.0,0.205982037,0.540865203,0.117327241,0.040335344,0.74710822,0.0,0.0,0.0,0.07673178
6401,856580,0.003888,0.996112,0.0,0.0,0.996112,0.817497165,0.178614835,0.973205408,0.022906592,0.045131842,0.568997104,0.381983053,0.0,0.231458,0.768542,0.0,0.003888,0.0,0.02571753,0.02571753,0.05143506,0.102870119,0.02571753,0.0,0.0,0.0,0.0,0.0,0.0,0.182648271,0.790557137,0.019581866,0.953623542,0.0,0.0,0.0,0.0
6407,779101,0.118604,0.877419,0.003977,0.086313462,0.791105538,0.550535091,0.240570448,0.397656319,0.393449219,0.04012962,0.093531617,0.585108776,0.072334735,0.518933,0.481067,0.0,0.118604,0.0,0.190967344,0.081991414,0.163982828,0.027503449,0.054487965,0.0,0.0,0.086313462,0.0,0.0,0.215898352,0.124667244,0.057090722,0.0,0.194026857,0.0,0.0,0.0,0.203629462
6409,212497,0.943837,0.0,0.056163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325347,0.674653,0.04374307,0.90009393,0.0,0.0,0.036113517,0.0,0.0,0.217006449,0.072227034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6410,439497,0.0,1.0,0.0,0.0,1.0,0.106639,0.893361,1.0,0.0,0.0,0.788119,0.148444,0.063437,0.171776,0.828224,0.0,0.0,0.0,0.0,0.0,0.1374208,0.0,0.0343552,0.0,0.0,0.0,0.0,0.0,0.496255,0.503745,0.0,0.0,0.582004,0.168197,0.103473,0.034156,0.11217
6412,516193,0.140715,0.859285,0.0,0.024224963,0.835060037,0.469402278,0.365657759,0.38430799,0.450752047,0.050295666,0.313863995,0.447153773,0.023746602,0.470287,0.529713,0.0,0.123947401,0.016767599,0.092686043,0.03083954,0.115272987,0.083404459,0.129111652,0.018971848,0.0,0.024224963,0.0,0.0,0.087000027,0.178531814,0.118776149,0.097595398,0.166228578,0.0,0.0,0.0,0.120484014
6416,942415,0.031377,0.960672,0.00795,0.024782456,0.935889544,0.477071567,0.458817977,0.90840434,0.027485204,0.010463245,0.599942634,0.302940894,0.022541836,0.206855,0.793145,0.012693691,0.018683309,0.0,0.024768404,0.0,0.092159281,0.04607964,0.021840165,0.02200751,0.0,0.024782456,0.0,0.0,0.120330873,0.505872209,0.282201259,0.031415347,0.852641031,0.0,0.0,0.0,0.024347962
6419,304092,0.859579,0.068541,0.071881,0.0,0.068541,0.0,0.068541,0.0,0.068541,0.0,0.0,0.068541,0.0,0.300915,0.699085,0.560500521,0.299078479,0.0,0.003907983,0.0,0.197804369,0.033067549,0.033067549,0.0,0.033067549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6420,203701,0.024675,0.975325,0.0,0.0,0.975325,0.369330219,0.605994781,0.893649334,0.081675666,0.078800408,0.558387217,0.30793351,0.030202889,0.193636,0.806364,0.008302915,0.016372085,0.0,0.0,0.0,0.1161816,0.0387272,0.0387272,0.0,0.0,0.0,0.0,0.0,0.168678099,0.43451286,0.290457481,0.0,0.784288103,0.07527119,0.0,0.0,0.034090935
6421,711491,0.0,0.965847,0.034153,0.062458428,0.903388572,0.392128457,0.511260115,0.861680928,0.041707644,0.026871293,0.274163074,0.522566023,0.079788182,0.12043,0.87957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12043,0.0,0.0,0.062458428,0.0,0.0,0.579918158,0.233626688,0.048136082,0.024963758,0.123097152,0.197127608,0.17216385,0.0,0.344327699
6422,777066,0.045596,0.954404,0.0,0.017690833,0.936713167,0.083367472,0.853345696,0.936713167,0.0,0.043045717,0.615741844,0.277925607,0.0,0.082954,0.917046,0.0,0.045596,0.0,0.0,0.0,0.055330318,0.0,0.027623682,0.0,0.0,0.017690833,0.0,0.0,0.316609051,0.534863219,0.085240898,0.0,0.021565947,0.213784173,0.256916067,0.380685852,0.063760192
6423,510090,0.149354,0.850646,0.0,0.024218742,0.826427258,0.249110795,0.577316463,0.482445093,0.343982165,0.044974998,0.536132287,0.189336138,0.055984662,0.383326,0.616674,0.062914775,0.086439225,0.0,0.298227628,0.042549186,0.0,0.0,0.042549186,0.0,0.0,0.024218742,0.0,0.0,0.386205981,0.096239112,0.0,0.0,0.053103696,0.0,0.0,0.0,0.429341397
6424,143984,0.063036,0.936964,0.0,0.183183958,0.753780042,0.753780042,0.0,0.230236837,0.523543205,0.0,0.076327767,0.631406868,0.046045408,0.173503,0.826497,0.020240355,0.033141051,0.009654594,0.038556184,0.038556184,0.0,0.038556184,0.057834275,0.0,0.0,0.152592237,0.030591721,0.0,0.083898534,0.098109212,0.048229092,0.00995452,0.175652288,0.0,0.0,0.0,0.04463003
6425,680478,0.00399,0.99601,0.0,0.013086575,0.982923425,0.184298142,0.798625282,0.982923425,0.0,0.010058255,0.380592865,0.566900102,0.025371219,0.150873,0.849127,0.0,0.00399,0.0,0.0,0.0,0.086148483,0.043149678,0.021574839,0.0,0.0,0.013086575,0.0,0.0,0.639149889,0.301117608,0.042655928,0.067002941,0.156295637,0.461447163,0.154115513,0.024610437,0.119450752
6430,159949,0.857689,0.135414,0.006897,0.0,0.135414,0.108125371,0.027288629,0.0,0.135414,0.0,0.0,0.135414,0.0,0.072919,0.927081,0.553618523,0.304070477,0.0,0.0364595,0.0364595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6433,570762,0.034421,0.965579,0.0,0.965579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241185,0.758815,0.0,0.010285201,0.024135799,0.06029625,0.0,0.0,0.0,0.06029625,0.0,0.1205925,0.767635305,0.172838641,0.025105054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6438,160851,0.0,1.0,0.0,0.027,0.973,0.784238,0.188762,0.973,0.0,0.0,0.513744,0.432012,0.027244,0.081,0.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.027,0.0,0.0,0.918512,0.027244,0.027244,0.0,0.0,0.054433512,0.0,0.297440262,0.621126226
